id,cid,pokemon_species_id,form,name,name_ko,is_independent,hp,attack,defense,special_attack,special_defense,speed,total,type1_id,type2_id,ability1_id,ability2_id,ability_hidden_id,height,weight,base_experience,capture_rate,effort_hp,effort_atk,effort_def,effort_spa,effort_spd,effort_spe,is_battle_only,is_mega,is_gmax,is_region_form,sprite_url
10132,774003,774,3,"Meteor, Green Core",유성의 모습,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,30,0,1,0,1,0,0,0,0,0,0,/static/pokemon_forms/0774_03_Minior.png
10133,774004,774,4,"Meteor, Blue Core",유성의 모습,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,30,0,1,0,1,0,0,0,0,0,0,/static/pokemon_forms/0774_04_Minior.png
10134,774005,774,5,"Meteor, Indigo Core",유성의 모습,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,30,0,1,0,1,0,0,0,0,0,0,/static/pokemon_forms/0774_05_Minior.png
10135,774006,774,6,"Meteor, Violet Core",유성의 모습,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,30,0,1,0,1,0,0,0,0,0,0,/static/pokemon_forms/0774_06_Minior.png
10136,774007,774,7,Red Core,빨간색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_07_Minior.png
10137,774008,774,8,Orange Core,주황색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_08_Minior.png
10138,774009,774,9,Yellow Core,노란색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_09_Minior.png
10139,774010,774,10,Green Core,초록색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_10_Minior.png
10140,774011,774,11,Blue Core,옥색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_11_Minior.png
10141,774012,774,12,Indigo Core,파란색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_12_Minior.png
10142,774013,774,13,Violet Core,보라색 코어,0,60,100,60,100,60,120,500,5,2,197,,,3,3,175,255,0,1,0,1,0,0,1,0,0,0,/static/pokemon_forms/0774_13_Minior.png
775,775000,775,0,,,1,65,115,65,75,95,65,480,0,,213,,,4,199,168,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0775_00_Komala.png
776,776000,776,0,,,1,60,78,135,91,85,36,485,9,15,75,,,20,2120,170,70,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0776_00_Turtonator.png
777,777000,777,0,,,1,65,98,63,40,73,96,435,12,8,160,31,5,3,33,152,180,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0777_00_Togedemaru.png
10154,777001,777,1,Totem Pokémon,주인 포켓몬,0,65,98,63,40,73,96,435,12,8,160,31,5,6,130,152,180,0,2,0,0,0,0,0,0,0,0,/static/pokemon_forms/0777_01_Togedemaru.png
778,778000,778,0,Disguised,평소의 모습,1,55,90,80,50,105,96,476,7,17,209,,,2,7,167,45,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0778_00_Mimikyu.png
10143,778001,778,1,Busted,들킨 모습,0,55,90,80,50,105,96,476,7,17,209,,,2,7,167,45,0,0,0,0,2,0,1,0,0,0,/static/pokemon_forms/0778_01_Mimikyu.png
10144,778002,778,2,"Disguised, Totem Pokémon","평소의 모습, 주인 포켓몬",0,55,90,80,50,105,96,476,7,17,209,,,4,28,167,45,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0778_02_Mimikyu.png
10145,778003,778,3,"Busted, Totem Pokémon","들킨 모습, 주인 포켓몬",0,55,90,80,50,105,96,476,7,17,209,,,4,28,167,45,0,0,0,0,2,0,1,0,0,0,/static/pokemon_forms/0778_03_Mimikyu.png
779,779000,779,0,,,1,68,105,70,70,70,92,475,10,13,219,173,147,9,190,166,80,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0779_00_Bruxish.png
780,780000,780,0,,,1,78,60,85,135,91,36,485,0,15,201,157,13,30,1850,170,70,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0780_00_Drampa.png
10302,780001,780,1,Mega,메가진화,0,78,85,110,160,116,36,585,0,15,,,,30,2405,170,70,0,0,0,2,0,0,1,1,0,0,/static/pokemon_forms/0780_01_Drampa.png
781,781000,781,0,,,1,70,131,100,86,90,40,517,7,11,200,,,39,2100,181,25,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0781_00_Dhelmise.png
782,782000,782,0,,,1,45,55,65,45,45,45,300,15,,171,43,142,6,297,60,45,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0782_00_Jangmo-o.png
783,783000,783,0,,,1,55,75,90,65,70,65,420,15,1,171,43,142,12,470,147,45,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0783_00_Hakamo-o.png
784,784000,784,0,,,1,75,110,125,100,105,85,600,15,1,171,43,142,16,782,270,45,0,0,3,0,0,0,0,0,,,/static/pokemon_forms/0784_00_Kommo-o.png
10146,784001,784,1,Totem Pokémon,주인 포켓몬,0,75,110,125,100,105,85,600,15,1,171,43,142,24,2075,270,45,0,0,3,0,0,0,0,0,0,0,/static/pokemon_forms/0784_01_Kommo-o.png
785,785000,785,0,,,1,70,115,85,95,75,130,570,12,17,226,140,,18,205,257,3,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0785_00_Tapu_Koko.png
786,786000,786,0,,,1,70,85,75,130,115,95,570,13,17,227,140,,12,186,257,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0786_00_Tapu_Lele.png
787,787000,787,0,,,1,70,130,115,85,95,75,570,11,17,229,140,,19,455,257,3,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0787_00_Tapu_Bulu.png
788,788000,788,0,,,1,70,75,115,95,130,85,570,10,17,228,140,,13,212,257,3,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0788_00_Tapu_Fini.png
789,789000,789,0,,,1,43,29,31,29,31,37,200,13,,109,,,2,1,40,45,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0789_00_Cosmog.png
790,790000,790,0,,,1,43,29,131,29,131,37,400,13,,5,,,1,9999,140,45,0,0,1,0,1,0,0,0,,,/static/pokemon_forms/0790_00_Cosmoem.png
791,791000,791,0,,,1,137,137,107,113,89,97,680,13,8,230,,,34,2300,306,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0791_00_Solgaleo.png
792,792000,792,0,,,1,137,113,89,137,107,97,680,13,7,231,,,40,1200,306,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0792_00_Lunala.png
793,793000,793,0,,,1,109,53,47,127,131,103,570,5,3,224,,,12,555,257,45,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0793_00_Nihilego.png
794,794000,794,0,,,1,107,139,139,53,53,79,570,6,1,224,,,24,3336,257,45,0,1,2,0,0,0,0,0,,,/static/pokemon_forms/0794_00_Buzzwole.png
795,795000,795,0,,,1,71,137,37,137,37,151,570,6,1,224,,,18,250,257,45,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0795_00_Pheromosa.png
796,796000,796,0,,,1,83,89,71,173,71,83,570,12,,224,,,38,1000,257,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0796_00_Xurkitree.png
797,797000,797,0,,,1,97,101,103,107,101,61,570,8,2,224,,,92,9999,257,45,0,1,1,1,0,0,0,0,,,/static/pokemon_forms/0797_00_Celesteela.png
798,798000,798,0,,,1,59,181,131,59,31,109,570,11,8,224,,,3,1,257,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0798_00_Kartana.png
799,799000,799,0,,,1,223,101,53,97,53,43,570,16,15,224,,,55,8880,257,45,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0799_00_Guzzlord.png
800,800000,800,0,,,1,97,107,101,127,89,79,600,13,,232,,,24,2300,270,255,0,1,0,2,0,0,0,0,,,/static/pokemon_forms/0800_00_Necrozma.png
10155,800001,800,1,Dusk Mane,황혼의 갈기,1,97,157,127,113,109,77,680,13,8,232,,,38,4600,340,255,0,3,0,0,0,0,0,0,0,0,/static/pokemon_forms/0800_01_Necrozma.png
10156,800002,800,2,Dawn Wings,새벽의 날개,1,97,113,109,157,127,77,680,13,7,232,,,42,3500,340,255,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0800_02_Necrozma.png
10157,800003,800,3,Ultra,울트라네크로즈마,0,97,167,97,167,97,129,754,13,15,233,,,75,2300,339,255,0,1,0,1,0,1,1,0,0,0,/static/pokemon_forms/0800_03_Necrozma.png
801,801000,801,0,,,1,80,95,115,130,115,65,600,8,17,220,,,10,805,270,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0801_00_Magearna.png
10147,801001,801,1,Original Color,500년 전의 색,0,80,95,115,130,115,65,600,8,17,220,,,10,805,300,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0801_01_Magearna.png
802,802000,802,0,,,1,90,125,80,90,90,125,600,1,7,101,,,7,222,270,3,0,2,0,0,0,1,0,0,,,/static/pokemon_forms/0802_00_Marshadow.png
803,803000,803,0,,,1,67,73,67,73,67,73,420,3,,224,,,6,18,189,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0803_00_Poipole.png
804,804000,804,0,,,1,73,73,73,127,73,121,540,3,15,224,,,36,1500,243,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0804_00_Naganadel.png
805,805000,805,0,,,1,61,131,211,53,101,13,570,5,8,224,,,55,8200,257,30,0,0,3,0,0,0,0,0,,,/static/pokemon_forms/0805_00_Stakataka.png
806,806000,806,0,,,1,53,127,53,151,79,107,570,9,7,224,,,18,130,257,30,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0806_00_Blacephalon.png
807,807000,807,0,,,1,88,112,75,102,80,143,600,12,,10,,,15,445,270,3,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0807_00_Zeraora.png
808,808000,808,0,,,1,46,65,65,55,35,34,300,8,,42,,,2,80,135,3,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0808_00_Meltan.png
809,809000,809,0,,,1,135,143,143,80,65,34,600,8,,89,,,25,8000,270,3,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0809_00_Melmetal.png
10208,809001,809,1,Gigantamax,거다이맥스,0,135,143,143,80,65,34,600,8,,89,,,250,10000,270,3,0,3,0,0,0,0,1,0,1,0,/static/pokemon_forms/0809_01_Melmetal.png
810,810000,810,0,,,1,50,65,50,40,40,65,310,11,,65,,229,3,50,62,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0810_00_Grookey.png
811,811000,811,0,,,1,70,85,70,55,60,80,420,11,,65,,229,7,140,147,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0811_00_Thwackey.png
812,812000,812,0,,,1,100,125,90,60,70,85,530,11,,65,,229,21,900,265,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0812_00_Rillaboom.png
10209,812001,812,1,Gigantamax,거다이맥스,0,100,125,90,60,70,85,530,11,,65,,229,280,10000,265,45,0,3,0,0,0,0,1,0,1,0,/static/pokemon_forms/0812_01_Rillaboom.png
813,813000,813,0,,,1,50,71,40,40,40,69,310,9,,66,,236,3,45,62,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0813_00_Scorbunny.png
814,814000,814,0,,,1,65,86,60,55,60,94,420,9,,66,,236,6,90,147,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0814_00_Raboot.png
815,815000,815,0,,,1,80,116,75,65,75,119,530,9,,66,,236,14,330,265,45,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0815_00_Cinderace.png
10210,815001,815,1,Gigantamax,거다이맥스,0,80,116,75,65,75,119,530,9,,66,,236,270,10000,265,45,0,0,0,0,0,3,1,0,1,0,/static/pokemon_forms/0815_01_Cinderace.png
816,816000,816,0,,,1,50,40,40,70,40,70,310,10,,67,,97,3,40,62,45,0,0,0,0,1,1,0,0,,,/static/pokemon_forms/0816_00_Sobble.png
817,817000,817,0,,,1,65,60,55,95,55,90,420,10,,67,,97,7,115,147,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0817_00_Drizzile.png
818,818000,818,0,,,1,70,85,65,125,65,120,530,10,,67,,97,19,452,265,45,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0818_00_Inteleon.png
10211,818001,818,1,Gigantamax,거다이맥스,0,70,85,65,125,65,120,530,10,,67,,97,400,10000,265,45,0,0,0,0,0,3,1,0,1,0,/static/pokemon_forms/0818_01_Inteleon.png
819,819000,819,0,,,1,70,55,55,35,35,25,275,0,,167,,82,3,25,55,255,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0819_00_Skwovet.png
820,820000,820,0,,,1,120,95,95,55,75,20,460,0,,167,,82,6,60,161,90,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0820_00_Greedent.png
821,821000,821,0,,,1,38,47,35,33,35,57,245,2,,51,127,145,2,18,49,255,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0821_00_Rookidee.png
822,822000,822,0,,,1,68,67,55,43,55,77,365,2,,51,127,145,8,160,128,120,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0822_00_Corvisquire.png
823,823000,823,0,,,1,98,87,105,53,85,67,495,2,8,46,127,240,22,750,248,45,0,0,3,0,0,0,0,0,,,/static/pokemon_forms/0823_00_Corviknight.png
10212,823001,823,1,Gigantamax,거다이맥스,0,98,87,105,53,85,67,495,2,8,46,127,240,140,10000,248,45,0,0,3,0,0,0,1,0,1,0,/static/pokemon_forms/0823_01_Corviknight.png
824,824000,824,0,,,1,25,20,20,25,45,45,180,6,,68,14,140,4,80,36,255,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0824_00_Blipbug.png
825,825000,825,0,,,1,50,35,80,50,90,30,335,6,13,68,14,140,4,195,117,120,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0825_00_Dottler.png
826,826000,826,0,,,1,60,45,110,80,120,90,505,6,13,68,119,140,4,408,253,45,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0826_00_Orbeetle.png
10213,826001,826,1,Gigantamax,거다이맥스,0,60,45,110,80,120,90,505,6,13,68,119,140,140,10000,253,45,0,0,0,0,3,0,1,0,1,0,/static/pokemon_forms/0826_01_Orbeetle.png
827,827000,827,0,,,1,40,28,28,47,52,50,245,16,,50,84,198,6,89,49,255,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0827_00_Nickit.png
828,828000,828,0,,,1,70,58,58,87,92,90,455,16,,50,84,198,12,199,159,127,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0828_00_Thievul.png
829,829000,829,0,,,1,40,40,60,40,60,10,250,11,,238,144,27,4,22,50,190,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0829_00_Gossifleur.png
830,830000,830,0,,,1,60,50,90,80,120,60,460,11,,238,144,27,5,25,161,75,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0830_00_Eldegoss.png
831,831000,831,0,,,1,42,40,55,40,45,48,270,0,,218,50,171,6,60,122,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0831_00_Wooloo.png
832,832000,832,0,,,1,72,80,100,60,90,88,490,0,,218,80,171,13,430,172,127,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0832_00_Dubwool.png
833,833000,833,0,,,1,50,64,50,38,38,44,284,10,,173,75,33,3,85,57,255,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0833_00_Chewtle.png
834,834000,834,0,,,1,90,115,90,48,68,74,485,10,5,173,75,33,10,1155,170,75,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0834_00_Drednaw.png
10214,834001,834,1,Gigantamax,거다이맥스,0,90,115,90,48,68,74,485,10,5,173,75,33,240,10000,170,75,0,2,0,0,0,0,1,0,1,0,/static/pokemon_forms/0834_01_Drednaw.png
835,835000,835,0,,,1,59,45,50,40,50,26,270,12,,237,,155,3,135,54,255,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0835_00_Yamper.png
836,836000,836,0,,,1,69,90,60,90,60,121,490,12,,173,,172,10,340,172,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0836_00_Boltund.png
837,837000,837,0,,,1,30,40,50,40,50,30,240,5,,243,85,18,3,120,48,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0837_00_Rolycoly.png
838,838000,838,0,,,1,80,60,90,60,70,50,410,5,9,243,49,18,11,780,144,120,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0838_00_Carkol.png
839,839000,839,0,,,1,110,80,120,80,90,30,510,5,9,243,49,18,28,3105,255,45,0,0,3,0,0,0,0,0,,,/static/pokemon_forms/0839_00_Coalossal.png
10215,839001,839,1,Gigantamax,거다이맥스,0,110,80,120,80,90,30,510,5,9,243,49,18,420,10000,255,45,0,0,3,0,0,0,1,0,1,0,/static/pokemon_forms/0839_01_Coalossal.png
840,840000,840,0,,,1,40,40,80,40,40,20,260,11,15,247,82,171,2,5,52,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0840_00_Applin.png
841,841000,841,0,,,1,70,110,80,95,60,70,485,11,15,247,82,55,3,10,170,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0841_00_Flapple.png
10216,841001,841,1,Gigantamax,거다이맥스,0,70,110,80,95,60,70,485,11,15,247,82,55,240,10000,170,45,0,2,0,0,0,0,1,0,1,0,/static/pokemon_forms/0841_01_Flapple.png
842,842000,842,0,,,1,110,85,80,100,80,30,485,11,15,247,82,47,4,130,170,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0842_00_Appletun.png
10217,842001,842,1,Gigantamax,거다이맥스,0,110,85,80,100,80,30,485,11,15,247,82,47,240,10000,170,45,2,0,0,0,0,0,1,0,1,0,/static/pokemon_forms/0842_01_Appletun.png
843,843000,843,0,,,1,52,57,75,35,50,46,315,4,,245,61,8,22,76,63,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0843_00_Silicobra.png
844,844000,844,0,,,1,72,107,125,65,70,71,510,4,,245,61,8,38,655,179,120,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0844_00_Sandaconda.png
10218,844001,844,1,Gigantamax,거다이맥스,0,72,107,125,65,70,71,510,4,,245,61,8,220,10000,179,120,0,0,2,0,0,0,1,0,1,0,/static/pokemon_forms/0844_01_Sandaconda.png
845,845000,845,0,,,1,70,85,55,85,95,85,475,2,10,241,,,8,180,166,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0845_00_Cramorant.png
10182,845001,845,1,Gulping Form,그대로 삼킨 모습,0,70,85,55,85,95,85,475,2,10,241,,,8,180,166,45,0,0,0,0,2,0,1,0,0,0,/static/pokemon_forms/0845_01_Cramorant.png
10183,845002,845,2,Gorging Form,통째로 삼킨 모습,0,70,85,55,85,95,85,475,2,10,241,,,8,180,166,45,0,0,0,0,2,0,1,0,0,0,/static/pokemon_forms/0845_02_Cramorant.png
846,846000,846,0,,,1,41,63,40,40,30,66,280,10,,33,,239,5,10,56,255,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0846_00_Arrokuda.png
847,847000,847,0,,,1,61,123,60,60,50,136,490,10,,33,,239,13,300,172,60,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0847_00_Barraskewda.png
848,848000,848,0,,,1,40,38,35,54,35,40,242,12,3,155,9,103,4,110,48,75,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0848_00_Toxel.png
849,849000,849,0,Amped Form,하이한 모습,1,75,98,70,114,70,75,502,12,3,244,57,101,16,400,176,45,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0849_00_Toxtricity.png
10184,849001,849,1,Low Key Form,로우한 모습,1,75,98,70,114,70,75,502,12,3,244,58,101,16,400,176,45,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0849_01_Toxtricity.png
10219,849002,849,2,"Gigantamax, Amped Form","거다이맥스, 하이한 모습",0,75,98,70,114,70,75,502,12,3,244,57,101,240,10000,176,45,0,0,0,2,0,0,1,0,1,0,/static/pokemon_forms/0849_02_Toxtricity.png
10228,849003,849,3,"Gigantamax, Low Key Form","거다이맥스, 로우한 모습",0,75,98,70,114,70,75,502,12,3,244,58,101,240,10000,176,45,0,0,0,2,0,0,1,0,1,0,/static/pokemon_forms/0849_03_Toxtricity.png
850,850000,850,0,,,1,50,65,45,50,50,45,305,9,6,18,73,49,7,10,61,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0850_00_Sizzlipede.png
851,851000,851,0,,,1,100,115,65,90,90,65,525,9,6,18,73,49,30,1200,184,75,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0851_00_Centiskorch.png
10220,851001,851,1,Gigantamax,거다이맥스,0,100,115,65,90,90,65,525,9,6,18,73,49,750,10000,184,75,0,2,0,0,0,0,1,0,1,0,/static/pokemon_forms/0851_01_Centiskorch.png
852,852000,852,0,,,1,50,68,60,50,50,32,310,1,,7,,101,6,40,62,180,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0852_00_Clobbopus.png
853,853000,853,0,,,1,80,118,90,70,80,42,480,1,,7,,101,16,390,168,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0853_00_Grapploct.png
854,854000,854,0,,,1,40,45,45,74,54,50,308,7,,133,,130,1,2,62,120,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0854_00_Sinistea.png
855,855000,855,0,,,1,60,65,65,134,114,70,508,7,,133,,130,2,4,178,60,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0855_00_Polteageist.png
856,856000,856,0,,,1,42,30,45,56,53,39,265,13,,131,107,156,4,34,53,235,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0856_00_Hatenna.png
857,857000,857,0,,,1,57,40,65,86,73,49,370,13,,131,107,156,6,48,130,120,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0857_00_Hattrem.png
858,858000,858,0,,,1,57,90,95,136,103,29,510,13,17,131,107,156,21,51,255,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0858_00_Hatterene.png
10221,858001,858,1,Gigantamax,거다이맥스,0,57,90,95,136,103,29,510,13,17,131,107,156,260,10000,255,45,0,0,0,3,0,0,1,0,1,0,/static/pokemon_forms/0858_01_Hatterene.png
859,859000,859,0,,,1,45,45,30,55,40,50,265,16,17,158,119,124,4,55,53,255,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0859_00_Impidimp.png
860,860000,860,0,,,1,65,60,45,75,55,70,370,16,17,158,119,124,8,125,130,120,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0860_00_Morgrem.png
861,861000,861,0,,,1,95,120,65,95,75,60,510,16,17,158,119,124,15,610,255,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0861_00_Grimmsnarl.png
10222,861001,861,1,Gigantamax,거다이맥스,0,95,120,65,95,75,60,510,16,17,158,119,124,320,10000,255,45,0,3,0,0,0,0,1,0,1,0,/static/pokemon_forms/0861_01_Grimmsnarl.png
862,862000,862,0,,,1,93,90,101,60,81,95,520,16,0,120,62,128,16,460,260,45,0,0,3,0,0,0,0,0,,,/static/pokemon_forms/0862_00_Obstagoon.png
863,863000,863,0,,,1,70,110,100,50,60,50,440,8,,4,181,252,8,280,154,90,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0863_00_Perrserker.png
864,864000,864,0,,,1,60,95,50,145,130,30,510,7,,133,,253,10,4,179,30,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0864_00_Cursola.png
865,865000,865,0,,,1,62,135,95,68,82,65,507,1,,80,,113,8,1170,177,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0865_00_Sirfetch'd.png
866,866000,866,0,,,1,80,85,75,110,100,70,520,14,13,77,251,115,15,582,182,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0866_00_Mr._Rime.png
867,867000,867,0,,,1,58,95,145,50,105,30,483,4,7,254,,,16,666,169,90,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0867_00_Runerigus.png
868,868000,868,0,,,1,45,40,40,50,61,34,270,17,,175,,165,2,3,54,200,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0868_00_Milcery.png
869,869000,869,0,,,1,65,60,75,110,121,64,495,17,,175,,165,3,5,173,100,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0869_00_Alcremie.png
10223,869063,869,63,Gigantamax,거다이맥스,0,65,60,75,110,121,64,495,17,,175,,165,300,10000,173,100,0,0,0,0,2,0,1,0,1,0,/static/pokemon_forms/0869_63_Alcremie.png
870,870000,870,0,,,1,65,100,100,70,60,75,470,1,,4,,128,30,620,165,45,0,2,0,0,1,0,0,0,,,/static/pokemon_forms/0870_00_Falinks.png
10303,870001,870,1,Mega,메가진화,0,65,135,135,70,65,100,570,1,,,,,16,990,165,45,0,2,0,0,1,0,1,1,0,0,/static/pokemon_forms/0870_01_Falinks.png
871,871000,871,0,,,1,48,101,95,91,85,15,435,12,,31,,226,3,10,152,75,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0871_00_Pincurchin.png
872,872000,872,0,,,1,30,25,35,45,30,20,185,14,6,19,,246,3,38,37,190,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0872_00_Snom.png
873,873000,873,0,,,1,70,65,60,125,90,65,475,14,6,19,,246,13,420,166,75,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0873_00_Frosmoth.png
874,874000,874,0,,,1,100,125,135,20,20,70,470,5,,249,,,25,5200,165,60,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0874_00_Stonjourner.png
875,875000,875,0,Ice Face,아이스페이스,1,75,80,110,65,90,50,470,14,,248,,,14,890,165,60,0,0,2,0,0,0,0,0,0,0,/static/pokemon_forms/0875_00_Eiscue.png
10185,875001,875,1,Noice Face,나이스페이스,0,75,80,70,65,50,130,470,14,,248,,,14,890,165,60,0,0,2,0,0,0,1,0,0,0,/static/pokemon_forms/0875_01_Eiscue.png
876,876000,876,0,Male,수컷의 모습,1,60,65,55,105,95,95,475,13,0,39,28,227,9,280,166,30,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0876_00_Indeedee.png
10186,876001,876,1,Female,암컷의 모습,1,70,55,65,95,105,85,475,13,0,20,28,227,9,280,166,30,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0876_01_Indeedee.png
877,877000,877,0,Full Belly Mode,배부른 모양,1,58,95,58,70,58,97,436,12,16,258,,,3,30,153,180,0,0,0,0,0,2,0,0,0,0,/static/pokemon_forms/0877_00_Morpeko.png
10187,877001,877,1,Hangry Mode,배고픈 모양,0,58,95,58,70,58,97,436,12,16,258,,,3,30,153,180,0,0,0,0,0,2,1,0,0,0,/static/pokemon_forms/0877_01_Morpeko.png
878,878000,878,0,,,1,72,80,49,40,49,40,330,8,,125,,134,12,1000,66,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0878_00_Cufant.png
879,879000,879,0,,,1,122,130,69,80,69,30,500,8,,125,,134,30,6500,175,90,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0879_00_Copperajah.png
10224,879001,879,1,Gigantamax,거다이맥스,0,122,130,69,80,69,30,500,8,,125,,134,230,10000,175,90,0,2,0,0,0,0,1,0,1,0,/static/pokemon_forms/0879_01_Copperajah.png
